Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
CA-2017-107181,2/4/2017,2/8/2017,Standard Class,4,6,Shipped Early,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34,4,0,16,51,122,8.5,47.06,Target Not Achieved,17,Over Forecast
CA-2017-104808,2/4/2017,2/8/2017,Second Class,4,3,Shipped Late,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17,2,20,6,26,15,8.5,35.29,Target Achieved,9,Over Forecast
CA-2017-131905,2/6/2017,2/9/2017,First Class,3,1,Shipped Late,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,145,5,0,42,217,261,29,28.97,Target Not Achieved,72,Over Forecast
CA-2017-131905,2/6/2017,2/9/2017,First Class,3,1,Shipped Late,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,162,1,0,42,242,261,162,25.93,Target Not Achieved,80,Over Forecast
CA-2017-131905,2/6/2017,2/9/2017,First Class,3,1,Shipped Late,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15,4,0,7,22,13,3.75,46.67,Target Achieved,7,Over Forecast
CA-2017-108182,2/6/2017,2/10/2017,Second Class,4,3,Shipped Late,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",9,2,80,-15,13,10,4.5,-166.67,Target Not Achieved,4,Over Forecast
CA-2017-107755,2/7/2017,2/12/2017,Standard Class,5,6,Shipped Early,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115,7,0,50,173,108,16.43,43.48,Target Achieved,58,Over Forecast
US-2017-169390,2/7/2017,2/10/2017,Second Class,3,3,Shipped On Time,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,65,4,0,10,97,71,16.25,15.38,Target Not Achieved,32,Over Forecast
CA-2017-125759,2/8/2017,2/9/2017,First Class,1,1,Shipped On Time,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",15,2,0,6,22,13,7.5,40,Target Achieved,7,Over Forecast
CA-2017-168368,2/11/2017,2/15/2017,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,65,2,0,3,97,143,32.5,4.62,Target Not Achieved,32,Over Forecast
CA-2017-168368,2/11/2017,2/15/2017,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",61,1,0,15,91,1535,61,24.59,Target Not Achieved,30,Over Forecast
CA-2017-168368,2/11/2017,2/15/2017,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15,3,0,7,22,143,5,46.67,Target Not Achieved,7,Over Forecast
CA-2017-168368,2/11/2017,2/15/2017,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,10,2,0,4,14,143,5,40,Target Not Achieved,4,Over Forecast
CA-2017-168368,2/11/2017,2/15/2017,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",333,3,0,53,499,1535,111,15.92,Target Not Achieved,166,Over Forecast
CA-2017-127614,2/11/2017,2/15/2017,Standard Class,4,6,Shipped Early,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17,2,0,8,26,143,8.5,47.06,Target Not Achieved,9,Over Forecast
CA-2017-168368,2/11/2017,2/15/2017,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,52,3,0,24,78,143,17.33,46.15,Target Not Achieved,26,Over Forecast
CA-2017-127614,2/11/2017,2/15/2017,Standard Class,4,6,Shipped Early,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256,6,0,75,1881,1535,209.33,5.97,Target Not Achieved,625,Over Forecast
CA-2017-127614,2/11/2017,2/15/2017,Standard Class,4,6,Shipped Early,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234,3,0,103,351,241,78,44.02,Target Not Achieved,117,Over Forecast
US-2017-110674,2/12/2017,2/18/2017,Standard Class,6,6,Shipped On Time,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",130,2,20,-24,194,113,65,-18.46,Target Achieved,64,Over Forecast
CA-2017-121762,2/14/2017,2/18/2017,Standard Class,4,6,Shipped Early,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,239,2,0,5,357,353,119.5,2.09,Target Not Achieved,118,Over Forecast
CA-2017-121762,2/14/2017,2/18/2017,Standard Class,4,6,Shipped Early,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,82,2,0,23,123,353,41,28.05,Target Not Achieved,41,Over Forecast
CA-2017-121762,2/14/2017,2/18/2017,Standard Class,4,6,Shipped Early,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,240,3,0,86,359,259,80,35.83,Target Not Achieved,119,Over Forecast
CA-2017-107706,2/14/2017,2/19/2017,Second Class,5,3,Shipped Late,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16,3,20,6,24,16,5.33,37.5,Target Achieved,8,Over Forecast
CA-2017-165568,2/15/2017,2/19/2017,Standard Class,4,6,Shipped Early,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21,5,20,7,32,18,4.2,33.33,Target Achieved,11,Over Forecast
CA-2017-122567,2/16/2017,2/21/2017,Standard Class,5,6,Shipped Early,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1,3,80,-2,2,9,0.33,-200,Target Not Achieved,1,Over Forecast
CA-2017-122567,2/16/2017,2/21/2017,Standard Class,5,6,Shipped Early,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",8,2,80,-14,12,9,4,-175,Target Not Achieved,4,Over Forecast
CA-2017-154165,2/17/2017,2/24/2017,Standard Class,7,6,Shipped Late,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54,14,20,9,81,50,3.86,16.67,Target Achieved,27,Over Forecast
CA-2017-152905,2/18/2017,2/24/2017,Standard Class,6,6,Shipped On Time,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,13,2,20,-3,19,12,6.5,-23.08,Target Achieved,6,Over Forecast
US-2017-165589,2/18/2017,2/18/2017,Same Day,0,0,Shipped On Time,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25,5,60,-11,38,22,5,-44,Target Achieved,13,Over Forecast
CA-2017-109491,2/20/2017,2/26/2017,Standard Class,6,6,Shipped On Time,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62,3,0,22,93,69,20.67,35.48,Target Not Achieved,31,Over Forecast
CA-2017-109491,2/20/2017,2/26/2017,Standard Class,6,6,Shipped On Time,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20,4,0,7,30,19,5,35,Target Achieved,10,Over Forecast
CA-2017-164903,2/20/2017,2/24/2017,Standard Class,4,6,Shipped Early,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,13,2,0,6,19,12,6.5,46.15,Target Achieved,6,Over Forecast
CA-2017-165540,2/21/2017,2/25/2017,Standard Class,4,6,Shipped Early,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,9,5,80,-14,13,9,1.8,-155.56,Target Achieved,4,Over Forecast
CA-2017-133354,2/22/2017,2/24/2017,First Class,2,1,Shipped Late,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19,3,0,9,29,19,6.33,47.37,Target Achieved,10,Over Forecast
CA-2017-103744,2/23/2017,2/27/2017,Standard Class,4,6,Shipped Early,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,7,3,20,2,10,13,2.33,28.57,Target Not Achieved,3,Over Forecast
CA-2017-103744,2/23/2017,2/27/2017,Standard Class,4,6,Shipped Early,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4,3,80,-7,7,13,1.33,-175,Target Not Achieved,3,Over Forecast
US-2017-137680,2/24/2017,3/2/2017,Standard Class,6,6,Shipped On Time,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33,4,20,11,49,60,8.25,33.33,Target Not Achieved,16,Over Forecast
US-2017-137680,2/24/2017,3/2/2017,Standard Class,6,6,Shipped On Time,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",23,3,20,8,34,60,7.67,34.78,Target Not Achieved,11,Over Forecast
CA-2017-156545,2/27/2017,3/3/2017,First Class,4,1,Shipped Late,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,20,3,29,21,4.75,15.79,Target Not Achieved,10,Over Forecast
CA-2017-113880,3/1/2017,3/5/2017,Standard Class,4,6,Shipped Early,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634,6,30,-172,950,545,105.67,-27.13,Target Achieved,316,Over Forecast
CA-2017-104269,3/1/2017,3/6/2017,Second Class,5,3,Shipped Late,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,458,2,20,51,685,1247,229,11.14,Target Not Achieved,227,Over Forecast
CA-2017-131009,3/1/2017,3/5/2017,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362,6,30,0,543,1247,60.33,0,Target Not Achieved,181,Over Forecast
CA-2017-131009,3/1/2017,3/5/2017,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,19,5,20,-4,28,260,3.8,-21.05,Target Not Achieved,9,Over Forecast
US-2017-143707,3/1/2017,3/5/2017,Standard Class,4,6,Shipped Early,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,6,3,0,2,9,5,2,33.33,Target Achieved,3,Over Forecast
CA-2017-168312,3/1/2017,3/7/2017,Standard Class,6,6,Shipped On Time,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,377,3,30,-43,564,1247,125.67,-11.41,Target Not Achieved,187,Over Forecast
CA-2017-168312,3/1/2017,3/7/2017,Standard Class,6,6,Shipped On Time,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137,3,20,9,206,260,45.67,6.57,Target Not Achieved,69,Over Forecast
CA-2017-131009,3/1/2017,3/5/2017,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,130,3,20,-23,194,260,43.33,-17.69,Target Not Achieved,64,Over Forecast
CA-2017-113880,3/1/2017,3/5/2017,Standard Class,4,6,Shipped Early,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,20,6,26,19,5.67,35.29,Target Not Achieved,9,Over Forecast
CA-2017-131009,3/1/2017,3/5/2017,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,64,6,60,-35,95,1247,10.67,-54.69,Target Not Achieved,31,Over Forecast
CA-2017-107524,3/2/2017,3/8/2017,Standard Class,6,6,Shipped On Time,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36,5,0,17,55,43,7.2,47.22,Target Not Achieved,19,Over Forecast
CA-2017-107524,3/2/2017,3/8/2017,Standard Class,6,6,Shipped On Time,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11,2,0,5,17,43,5.5,45.45,Target Not Achieved,6,Over Forecast
CA-2017-111157,3/2/2017,3/6/2017,Standard Class,4,6,Shipped Early,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151,3,20,32,226,138,50.33,21.19,Target Achieved,75,Over Forecast
CA-2017-111157,3/2/2017,3/6/2017,Standard Class,4,6,Shipped Early,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3,1,20,1,5,3,3,33.33,Target Achieved,2,Over Forecast
CA-2017-155852,3/3/2017,3/7/2017,Second Class,4,3,Shipped Late,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,20,3,29,200,4.75,15.79,Target Not Achieved,10,Over Forecast
US-2017-127978,3/3/2017,3/8/2017,Standard Class,5,6,Shipped Early,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302,5,50,-200,453,287,60.4,-66.23,Target Achieved,151,Over Forecast
CA-2017-130421,3/3/2017,3/7/2017,Standard Class,4,6,Shipped Early,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,177,3,80,-460,265,200,59,-259.89,Target Not Achieved,88,Over Forecast
CA-2017-105648,3/3/2017,3/7/2017,Standard Class,4,6,Shipped Early,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626,3,20,-23,938,557,208.67,-3.67,Target Achieved,312,Over Forecast
CA-2017-127964,3/3/2017,3/8/2017,Standard Class,5,6,Shipped Early,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,10,1,0,5,15,9,10,50,Target Achieved,5,Over Forecast
CA-2017-127964,3/3/2017,3/8/2017,Standard Class,5,6,Shipped Early,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,126,3,20,41,188,142,42,32.54,Target Not Achieved,62,Over Forecast
US-2017-127978,3/3/2017,3/8/2017,Standard Class,5,6,Shipped Early,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15,3,20,5,23,54,5,33.33,Target Not Achieved,8,Over Forecast
US-2017-127978,3/3/2017,3/8/2017,Standard Class,5,6,Shipped Early,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,45,8,20,-10,67,54,5.62,-22.22,Target Not Achieved,22,Over Forecast
CA-2017-127964,3/3/2017,3/8/2017,Standard Class,5,6,Shipped Early,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,5,20,9,38,142,5,36,Target Not Achieved,13,Over Forecast
CA-2017-117016,3/4/2017,3/9/2017,Standard Class,5,6,Shipped Early,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",16,3,20,2,23,315,5.33,12.5,Target Not Achieved,7,Over Forecast
CA-2017-116239,3/4/2017,3/4/2017,Same Day,0,0,Shipped On Time,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,355,5,0,18,531,315,71,5.07,Target Achieved,176,Over Forecast
CA-2017-169061,3/5/2017,3/8/2017,Second Class,3,3,Shipped On Time,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,98,2,0,46,146,217,49,46.94,Target Not Achieved,48,Over Forecast
CA-2017-169061,3/5/2017,3/8/2017,Second Class,3,3,Shipped On Time,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,60,3,0,15,89,217,20,25,Target Not Achieved,29,Over Forecast
CA-2017-169061,3/5/2017,3/8/2017,Second Class,3,3,Shipped On Time,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,480,3,0,178,719,446,160,37.08,Target Achieved,239,Over Forecast
CA-2017-169061,3/5/2017,3/8/2017,Second Class,3,3,Shipped On Time,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,19,2,0,5,28,217,9.5,26.32,Target Not Achieved,9,Over Forecast
CA-2017-169061,3/5/2017,3/8/2017,Second Class,3,3,Shipped On Time,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,50,6,20,17,74,217,8.33,34,Target Not Achieved,24,Over Forecast
CA-2017-104563,3/7/2017,3/12/2017,Standard Class,5,6,Shipped Early,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",482,2,20,54,721,983,241,11.2,Target Not Achieved,239,Over Forecast
